Subject,Course Id,Name,Section Code,Start Date,End Date,Type,Start,End,Days,Room Number,Building,Instructors
THEA,242,Introduction to Costume Production,A,2024-08-26Z,2024-12-11Z,Laboratory-Discussion,09:00 AM,11:50 AM,T,2312,Krannert Center for Perf Arts,"['Kaczmarowski, R']"
THEA,243,Introduction to Costume Design,A,2024-08-26Z,2024-12-11Z,Laboratory-Discussion,01:30 PM,02:50 PM,TR,4503,Krannert Center for Perf Arts,"['Maslova, O']"
THEA,270,Relationships in Acting I,A,2024-08-26Z,2024-12-11Z,Laboratory-Discussion,01:00 PM,02:50 PM,F,2418,Krannert Center for Perf Arts,[]
THEA,270,Relationships in Acting I,A,2024-08-26Z,2024-12-11Z,Laboratory-Discussion,01:00 PM,02:50 PM,MW,3605,Krannert Center for Perf Arts,[]
THEA,270,Relationships in Acting I,LT,2024-08-26Z,2024-12-11Z,Laboratory-Discussion,09:00 AM,10:20 AM,TR,160,Armory,"['Coughtry, J']"
THEA,271,Voice and Movement I,A,2024-08-26Z,2024-12-11Z,Laboratory,01:30 PM,02:50 PM,TR,2418,Krannert Center for Perf Arts,[]
THEA,304,Global Theatre Performance,A,2024-08-26Z,2024-12-11Z,Lecture-Discussion,01:30 PM,02:50 PM,W,217,Gregory Hall,"['Pullen, K']"
THEA,359,Professional Stage Management,A,2024-08-26Z,2024-12-11Z,Lecture-Discussion,01:30 PM,02:50 PM,T,4506,Krannert Center for Perf Arts,"['Ciofalo, T']"
THEA,364,Topics in Theatre History,A,2024-08-26Z,2024-12-11Z,Lecture-Discussion,01:30 PM,02:50 PM,MW,432,Armory,"['Jenkins, J']"
THEA,371,Acting Studio I: Dynamics,A,2024-08-26Z,2024-12-11Z,Laboratory,09:00 AM,09:30 AM,MTWR,2418,Krannert Center for Perf Arts,[]
THEA,372,Acting Studio I: Voice,A,2024-08-26Z,2024-12-11Z,Laboratory,11:10 AM,12:30 PM,MW,3605,Krannert Center for Perf Arts,[]
THEA,373,Acting Studio I: Movement,A,2024-08-26Z,2024-12-11Z,Laboratory,09:40 AM,11:00 AM,MW,3605,Krannert Center for Perf Arts,"['Spridco, J']"
THEA,374,Acting Studio I: Acting,D,2024-08-26Z,2024-12-11Z,Laboratory,09:00 AM,12:30 PM,F,3605,Krannert Center for Perf Arts,[]
THEA,374,Acting Studio I: Acting,D,2024-08-26Z,2024-12-11Z,Laboratory,09:40 AM,12:30 PM,TR,3605,Krannert Center for Perf Arts,[]
THEA,391,Individual Topics,DK,2024-08-26Z,2024-12-11Z,Laboratory-Discussion,09:00 AM,10:50 AM,M,3607,Krannert Center for Perf Arts,"['Krupla, D']"
THEA,391,Individual Topics,TJM,2024-08-26Z,2024-12-11Z,Independent Study,05:00 PM,06:50 PM,W,4506,Krannert Center for Perf Arts,"['Miller, T']"
THEA,392,Individual Topics,TJM,2024-08-26Z,2024-12-11Z,Independent Study,05:00 PM,06:50 PM,W,4506,Krannert Center for Perf Arts,"['Miller, T']"
THEA,399,Undergraduate Group Seminar,DW2,2024-08-26Z,2024-12-11Z,Discussion/Recitation,01:00 PM,02:20 PM,TR,121,805 W Pennsylvania,"['Bright, L']"
THEA,399,Undergraduate Group Seminar,ESC,2024-08-26Z,2024-12-11Z,Laboratory-Discussion,01:00 PM,04:50 PM,M,ARR,"Art-East Annex, Studio 2","['Schultz, A']"
THEA,399,Undergraduate Group Seminar,GEN,2024-08-26Z,2024-12-11Z,Laboratory,03:00 PM,04:30 PM,TR,3604,Krannert Center for Perf Arts,"['Spridco, J']"
THEA,399,Undergraduate Group Seminar,LB,2024-10-21Z,2024-12-11Z,Laboratory,03:00 PM,04:50 PM,TR,160,Armory,"['Bright, L']"
THEA,400,Practicum IV,M,2024-08-26Z,2024-12-11Z,Laboratory,05:00 PM,06:50 PM,TWR,160,Armory,"['Fay, L']"
THEA,401,Broadway Stage Management,A,2024-08-26Z,2024-12-11Z,Lecture-Discussion,12:30 PM,01:50 PM,F,4506,Krannert Center for Perf Arts,"['Kocher, C']"
THEA,410,Dramaturgs Workshop,A,2024-08-26Z,2024-12-11Z,Laboratory-Discussion,11:00 AM,12:20 PM,MW,3601,Krannert Center for Perf Arts,"['Jenkins, J']"
THEA,412,Directors Workshop,A,2024-08-26Z,2024-12-11Z,Conference,03:00 PM,04:50 PM,TR,160,Armory,"['Bright, L']"
THEA,413,Advanced Costume Design,A,2024-08-26Z,2024-12-11Z,Discussion/Recitation,10:30 AM,12:20 PM,TR,4503,Krannert Center for Perf Arts,"['Maslova, O']"
THEA,414,Figure Drawing for Theatre Design,A,2024-08-26Z,2024-12-11Z,Laboratory-Discussion,01:00 PM,03:50 PM,M,3607,Krannert Center for Perf Arts,"['Curtis, K']"
THEA,417,Leading Post-Perform Dialog,LTD,2024-08-26Z,2024-12-11Z,Lecture-Discussion,04:00 PM,05:50 PM,TR,134,Armory,"['Enslin, M']"
THEA,418,Devising Social Issues Theatre,A3,2024-08-26Z,2024-12-11Z,Laboratory-Discussion,01:30 PM,04:30 PM,W,160,Armory,"['Fay, L']"
THEA,418,Devising Social Issues Theatre,A4,2024-08-26Z,2024-12-11Z,Laboratory-Discussion,01:30 PM,04:30 PM,W,160,Armory,"['Fay, L']"
THEA,419,Theatrical CAD Drafting,A,2024-08-26Z,2024-10-18Z,Laboratory-Discussion,09:00 AM,10:20 AM,MW,4503,Krannert Center for Perf Arts,"['Schultz, R']"
THEA,419,Theatrical CAD Drafting,B,2024-10-21Z,2024-12-11Z,Laboratory-Discussion,09:00 AM,10:20 AM,MW,4503,Krannert Center for Perf Arts,"['Schultz, R']"
THEA,422,Structures for the Stage,A,2024-08-26Z,2024-12-11Z,Laboratory-Discussion,11:00 AM,12:20 PM,WF,4503,Krannert Center for Perf Arts,"['Schultz, R']"
THEA,423,Advanced Lighting Design,LTG,2024-08-26Z,2024-12-11Z,Laboratory-Discussion,09:00 AM,11:50 AM,R,3607,Krannert Center for Perf Arts,"['Perry, R']"
THEA,424,Automation for the Stage,A,2024-08-26Z,2024-12-11Z,Laboratory-Discussion,10:30 AM,11:50 AM,TR,4114,Krannert Center for Perf Arts,"['Ito, T']"
THEA,425,Advanced Scenographic Drafting,A,2024-08-26Z,2024-12-11Z,Lecture-Discussion,08:00 AM,10:50 AM,W,4118,Krannert Center for Perf Arts,"['Neale, S']"
THEA,426,History of Decor,A,2024-08-26Z,2024-12-11Z,Lecture,09:00 AM,10:20 AM,TR,2317,Krannert Center for Perf Arts,"['Donley, A']"
THEA,427,Scenic Painting I,A,2024-08-26Z,2024-12-11Z,Laboratory-Discussion,10:00 AM,12:50 PM,F,2119,Krannert Center for Perf Arts,"['Rainwater, C']"
THEA,429,Scenic Technology Topics,A,2024-08-26Z,2024-10-18Z,Laboratory,09:00 AM,11:50 AM,M,2119,Krannert Center for Perf Arts,"['Ito, T', 'Reynolds, B']"
THEA,429,Scenic Technology Topics,B,2024-10-21Z,2024-12-11Z,Laboratory,09:00 AM,11:50 AM,M,2119,Krannert Center for Perf Arts,"['Ito, T', 'Reynolds, B']"
THEA,430,Technical Direction I,A,2024-08-26Z,2024-12-11Z,Lecture-Discussion,08:30 AM,09:50 AM,TR,4503,Krannert Center for Perf Arts,"['Ito, T']"
THEA,430,Technical Direction I,B,2024-08-26Z,2024-12-11Z,Lecture-Discussion,08:30 AM,09:50 AM,TR,4114,Krannert Center for Perf Arts,"['Schultz, R']"
THEA,432,Lighting for Non-Theatrical Spaces and Styles,LTG,2024-08-26Z,2024-12-11Z,Laboratory-Discussion,01:00 PM,02:50 PM,W,3607,Krannert Center for Perf Arts,"['Perry, R']"
THEA,434,Advanced Lighting Seminar,LTG,2024-08-26Z,2024-12-11Z,Conference,11:00 AM,11:50 AM,W,3607,Krannert Center for Perf Arts,"['Murray, B', 'Perry, R']"
THEA,435,Professional Lighting Systems,A,2024-08-26Z,2024-12-11Z,Lecture,09:00 AM,10:50 AM,F,4114,Krannert Center for Perf Arts,"['Kidd, L']"
THEA,437,Software for Lighting Design,A,2024-08-26Z,2024-12-11Z,Laboratory-Discussion,09:00 AM,10:50 AM,W,4114,Krannert Center for Perf Arts,"['Murray, B']"
THEA,442,Introduction to Costume Patterning and Draping,A,2024-08-26Z,2024-12-11Z,Laboratory-Discussion,09:00 AM,11:50 AM,M,2312,Krannert Center for Perf Arts,"['Gregg, R', 'Kaczmarowski, R']"
THEA,449,Technology and Costume Crafts,A,2024-08-26Z,2024-12-11Z,Laboratory-Discussion,09:00 AM,10:50 AM,WF,FAB LAB,"Art-East Annex, Studio 2","['Alguire, E', 'Kaczmarowski, R']"
THEA,450,Management Seminar,SM,2024-08-26Z,2024-12-11Z,Lecture-Discussion,01:30 PM,02:50 PM,R,4506,Krannert Center for Perf Arts,"['Kocher, C']"
THEA,451,Principles of Stage Management,A,2024-08-26Z,2024-12-11Z,Lecture-Discussion,10:30 AM,11:50 AM,TR,4506,Krannert Center for Perf Arts,"['Kocher, C']"
THEA,452,Principles of Arts Management,A,2024-08-26Z,2024-12-11Z,Lecture-Discussion,01:00 PM,02:50 PM,M,4506,Krannert Center for Perf Arts,"['Ciofalo, T']"
THEA,453,Introduction to Theatre Sound,A,2024-08-26Z,2024-12-11Z,Laboratory-Discussion,10:00 AM,10:50 AM,MWF,3601,Krannert Center for Perf Arts,"['LaBau, A']"
THEA,455,Sound Design II,A,2024-08-26Z,2024-12-11Z,Laboratory-Discussion,11:00 AM,12:20 PM,MW,4506,Krannert Center for Perf Arts,"['LaBau, A']"
THEA,457,Model Making for the Stage,A,2024-08-26Z,2024-12-11Z,Laboratory-Discussion,10:30 AM,12:20 PM,T,4118,Krannert Center for Perf Arts,"['Diaz-Soto, J']"
THEA,457,Model Making for the Stage,B,2024-08-26Z,2024-12-11Z,Laboratory-Discussion,01:30 PM,03:20 PM,T,4118,Krannert Center for Perf Arts,"['Diaz-Soto, J']"
THEA,461,Introduction to Media Design,A,2024-08-26Z,2024-12-11Z,Laboratory-Discussion,01:00 PM,03:50 PM,M,428,Armory,"['Boesche, J']"
THEA,470,Advanced Screenwriting,A,2024-08-26Z,2024-12-11Z,Lecture-Discussion,10:00 AM,11:30 AM,TR,3601,Krannert Center for Perf Arts,"['Miller, T']"
THEA,471,Acting Studio III: Dynamics,A,2024-08-26Z,2024-12-11Z,Laboratory,09:00 AM,09:30 AM,MTWR,3605,Krannert Center for Perf Arts,[]
THEA,472,Acting Studio III: Voice,A,2024-08-26Z,2024-12-11Z,Laboratory,11:10 AM,12:30 PM,TR,2418,Krannert Center for Perf Arts,[]
THEA,473,Acting Studio III: Movement,A,2024-08-26Z,2024-12-11Z,Laboratory,09:40 AM,11:00 AM,TR,2418,Krannert Center for Perf Arts,"['Steinrock, Z']"
THEA,474,Acting Studio III: Acting,A,2024-08-26Z,2024-12-11Z,Laboratory,09:40 AM,12:30 PM,MWF,2418,Krannert Center for Perf Arts,[]
THEA,485,Prop Furniture Construction,A,2024-08-26Z,2024-12-11Z,Laboratory,09:00 AM,11:50 AM,M,2121,Krannert Center for Perf Arts,"['Lyon, K']"
THEA,492,Digital Rendering for Lighting,STL,2024-08-26Z,2024-12-11Z,Laboratory-Discussion,01:00 PM,03:50 PM,M,4114,Krannert Center for Perf Arts,"['Murray, B']"
THEA,494,Advanced Problem Solving for Lighting Designers,STL,2024-08-26Z,2024-12-11Z,Laboratory-Discussion,03:00 PM,04:50 PM,W,4114,Krannert Center for Perf Arts,"['Murray, B']"
THEA,497,Audio Engineering I,A,2024-08-26Z,2024-12-11Z,Laboratory-Discussion,12:30 PM,01:20 PM,MWF,3601,Krannert Center for Perf Arts,"['LaBau, A']"
THEA,498,Audio Engineering II,A,2024-08-26Z,2024-12-11Z,Laboratory-Discussion,11:00 AM,12:20 PM,TR,3604,Krannert Center for Perf Arts,"['Scholwin, R']"
THEA,550,Colloquium Design & Theat Tech,A,2024-08-26Z,2024-12-11Z,Laboratory,02:00 PM,05:50 PM,W,4118,Krannert Center for Perf Arts,"['Neale, S']"
THEA,550,Colloquium Design & Theat Tech,B,2024-08-26Z,2024-12-11Z,Laboratory,10:30 AM,03:20 PM,R,4118,Krannert Center for Perf Arts,"['Diaz-Soto, J']"
THEA,559,Topics in Stage Management,A,2024-08-26Z,2024-12-11Z,Lecture-Discussion,12:30 PM,01:50 PM,W,4506,Krannert Center for Perf Arts,"['Kocher, C']"
THEA,560,Seminar in Theatre History,LEC,2024-08-26Z,2024-12-11Z,Lecture,01:30 PM,02:50 PM,MW,432,Armory,"['Jenkins, J']"
THEA,562,Seminar in Theatre Theory,KP,2024-08-26Z,2024-12-11Z,Lecture-Discussion,10:00 AM,12:50 PM,T,121,805 W Pennsylvania,"['Pullen, K']"
THEA,571,Colloquium in Acting: Dynamics,A,2024-08-26Z,2024-12-11Z,Laboratory-Discussion,01:30 PM,02:20 PM,TR,3605,Krannert Center for Perf Arts,[]
THEA,572,Colloquium in Acting: Voice,B,2024-08-26Z,2024-12-11Z,Laboratory-Discussion,03:00 PM,04:50 PM,MW,3606,Krannert Center for Perf Arts,[]
THEA,573,Colloquium in Acting: Movement,C,2024-08-26Z,2024-12-11Z,Laboratory-Discussion,01:00 PM,02:50 PM,MW,2418,Krannert Center for Perf Arts,"['Steinrock, Z']"
THEA,574,Colloquium in Acting: Acting,D,2024-08-26Z,2024-12-11Z,Laboratory-Discussion,01:30 PM,04:50 PM,F,3605,Krannert Center for Perf Arts,[]
THEA,574,Colloquium in Acting: Acting,D,2024-08-26Z,2024-12-11Z,Laboratory-Discussion,02:30 PM,04:50 PM,TR,3605,Krannert Center for Perf Arts,[]
THEA,591,Special Problems,DK,2024-08-26Z,2024-12-11Z,Laboratory-Discussion,09:00 AM,10:50 AM,M,3607,Krannert Center for Perf Arts,"['Krupla, D']"
THEA,591,Special Problems,ESC,2024-08-26Z,2024-12-11Z,Laboratory-Discussion,02:00 PM,03:20 PM,MW,FAB LAB,"Art-East Annex, Studio 2","['Schultz, A']"
THEA,591,Special Problems,GCS,2024-08-26Z,2024-12-11Z,Conference,01:00 PM,01:50 PM,F,4503,Krannert Center for Perf Arts,"['Kaczmarowski, R']"
THEA,591,Special Problems,MDS,2024-08-26Z,2024-12-11Z,Conference,03:00 PM,03:50 PM,W,3607,Krannert Center for Perf Arts,"['Boesche, J']"
THEA,591,Special Problems,PRM,2024-08-26Z,2024-12-11Z,Seminar,04:00 PM,05:00 PM,M,4503,Krannert Center for Perf Arts,"['Ciofalo, T', 'Miguens, M']"
THEA,591,Special Problems,SDS,2024-08-26Z,2024-12-11Z,Conference,05:00 PM,06:20 PM,T,4118,Krannert Center for Perf Arts,"['Huffman, R']"
THEA,591,Special Problems,SND,2024-08-26Z,2024-12-11Z,Conference,11:00 AM,12:20 PM,F,3604,Krannert Center for Perf Arts,"['LaBau, A', 'Scholwin, R']"
THEA,591,Special Problems,STS,2024-08-26Z,2024-12-11Z,Conference,08:30 AM,09:50 AM,F,4503,Krannert Center for Perf Arts,"['Ito, T', 'Reynolds, B', 'Schultz, R']"
THEA,595,Creative Project,JB,2024-08-26Z,2024-12-11Z,Conference,01:30 PM,02:50 PM,TR,3607,Krannert Center for Perf Arts,"['Boesche, J']"
THEA,595,Creative Project,PRS,2024-08-26Z,2024-12-11Z,Conference,03:30 PM,04:50 PM,R,3601,Krannert Center for Perf Arts,"['Perry, R']"
TMGT,367,Mgmt of Innov and Technology,SB,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,MW,130,Wohlers Hall,"['Sakhartov, A']"
TMGT,367,Mgmt of Innov and Technology,TM,2024-08-26Z,2024-12-11Z,Lecture-Discussion,03:30 PM,04:50 PM,MW,32,Psychology Building,"['Sakhartov, A']"
TMGT,460,Business Process Modeling,A,2024-08-26Z,2024-12-11Z,Lecture-Discussion,03:30 PM,04:50 PM,MW,241,Wohlers Hall,"['Moshref Javadi, M']"
TRST,201,Intro to Translation Studies,A,2024-08-26Z,2024-12-11Z,Lecture-Discussion,03:00 PM,05:20 PM,M,G3,"Literatures, Cultures, & Ling","['Saeedi, A']"
TRST,407,Terminology,MA,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,TR,1140,"Literatures, Cultures, & Ling","['Yazeva, A']"
TRST,501,Applied Literary Translation I,D,2024-08-26Z,2024-12-11Z,Lecture-Discussion,03:00 PM,05:20 PM,M,G96,"Literatures, Cultures, & Ling","['Jenkins, R']"
TRST,506,Translation for Professions,A,2024-08-26Z,2024-12-11Z,Lecture-Discussion,10:00 AM,11:20 AM,MW,1046,"Literatures, Cultures, & Ling","['Phillips, P']"
TRST,508,Localization,A,2024-08-26Z,2024-12-11Z,Lecture-Discussion,12:00 PM,01:20 PM,TR,G96,"Literatures, Cultures, & Ling","['Yazeva, A']"
TRST,541,Community Interpreting,G4,2024-08-26Z,2024-12-11Z,Laboratory-Discussion,02:00 PM,04:20 PM,W,G96,"Literatures, Cultures, & Ling","['Pagura, R']"
TRST,545,Writing for Translators,A,2024-08-26Z,2024-12-11Z,Lecture-Discussion,01:00 PM,03:20 PM,F,G96,"Literatures, Cultures, & Ling","['Phillips, P']"
TURK,201,Elementary Turkish I,AE1,2024-08-26Z,2024-12-11Z,Laboratory,09:00 AM,09:50 AM,F,1126,"Literatures, Cultures, & Ling","['Ozcan, A', 'Saadah, E']"
TURK,201,Elementary Turkish I,AE1,2024-08-26Z,2024-12-11Z,Lecture,09:00 AM,09:50 AM,MTWR,1126,"Literatures, Cultures, & Ling","['Ozcan, A', 'Saadah, E']"
TURK,270,Language and Culture in Turkey,A,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,T,G27,"Literatures, Cultures, & Ling","['Ozcan, A', 'Saadah, E']"
TURK,403,Intermediate Turkish I,A,2024-08-26Z,2024-12-11Z,Lecture-Discussion,10:00 AM,10:50 AM,MTWR,G7,"Literatures, Cultures, & Ling","['Ozcan, A', 'Saadah, E']"
UKR,101,Basic Ukrainian I,A,2024-08-26Z,2024-12-11Z,Lecture-Discussion,10:00 AM,10:50 AM,MTWR,241,Armory,"['Davies Brenier, L', 'Naumovska, T']"
UKR,113,Ukrainian Culture,B,2024-08-26Z,2024-12-11Z,Lecture-Discussion,03:30 PM,04:50 PM,TR,G24,"Literatures, Cultures, & Ling","['Sobol, V']"
UKR,201,Second-Year Ukrainan I,A,2024-08-26Z,2024-12-11Z,Lecture-Discussion,10:00 AM,10:50 AM,MTWR,241,Armory,"['Naumovska, T']"
UP,101,Introduction to City Planning,AD1,2024-08-26Z,2024-12-11Z,Discussion/Recitation,09:00 AM,09:50 AM,F,223,Temple Hoyne Buell Hall,"['Braun, L']"
UP,101,Introduction to City Planning,AD2,2024-08-26Z,2024-12-11Z,Discussion/Recitation,10:00 AM,10:50 AM,F,223,Temple Hoyne Buell Hall,"['Braun, L']"
UP,101,Introduction to City Planning,AD3,2024-08-26Z,2024-12-11Z,Discussion/Recitation,11:00 AM,11:50 AM,F,223,Temple Hoyne Buell Hall,"['Braun, L']"
UP,101,Introduction to City Planning,AD4,2024-08-26Z,2024-12-11Z,Discussion/Recitation,02:00 PM,02:50 PM,F,223,Temple Hoyne Buell Hall,"['Braun, L']"
UP,101,Introduction to City Planning,AD5,2024-08-26Z,2024-12-11Z,Discussion/Recitation,09:00 AM,09:50 AM,F,225,Temple Hoyne Buell Hall,"['Braun, L']"
UP,101,Introduction to City Planning,AD6,2024-08-26Z,2024-12-11Z,Discussion/Recitation,10:00 AM,10:50 AM,F,225,Temple Hoyne Buell Hall,"['Braun, L']"
UP,101,Introduction to City Planning,AD7,2024-08-26Z,2024-12-11Z,Discussion/Recitation,11:00 AM,11:50 AM,F,225,Temple Hoyne Buell Hall,"['Braun, L']"
UP,101,Introduction to City Planning,AD8,2024-08-26Z,2024-12-11Z,Discussion/Recitation,01:00 PM,01:50 PM,F,223,Temple Hoyne Buell Hall,"['Braun, L']"
UP,160,"Race, Social Justice, and Cities",KS,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,MW,225,Temple Hoyne Buell Hall,"['Salo, K']"
UP,185,Cities in a Global Perspective,FM,2024-08-26Z,2024-12-11Z,Lecture,03:30 PM,04:50 PM,TR,259,English Building,[]
UP,204,Chicago: Planning & Urban Life,OY1,2024-08-26Z,2024-12-11Z,Laboratory,10:00 AM,10:50 AM,F,70B,Wohlers Hall,"['Doussard, M']"
UP,204,Chicago: Planning & Urban Life,OY2,2024-08-26Z,2024-12-11Z,Laboratory,11:00 AM,11:50 AM,F,70B,Wohlers Hall,"['Doussard, M']"
UP,204,Chicago: Planning & Urban Life,OYL,2024-08-26Z,2024-12-11Z,Lecture,10:00 AM,10:50 AM,MW,123,David Kinley Hall,"['Doussard, M']"
UP,210,Environmental Economics,AD1,2024-08-26Z,2024-12-11Z,Discussion/Recitation,10:00 AM,10:50 AM,F,G48,"Literatures, Cultures, & Ling","['Damon, L']"
UP,210,Environmental Economics,AD2,2024-08-26Z,2024-12-11Z,Discussion/Recitation,11:00 AM,11:50 AM,F,G24,"Literatures, Cultures, & Ling","['Damon, L']"
UP,210,Environmental Economics,AD3,2024-08-26Z,2024-12-11Z,Discussion/Recitation,01:00 PM,01:50 PM,F,320,Mumford Hall,"['Damon, L']"
UP,210,Environmental Economics,AD4,2024-08-26Z,2024-12-11Z,Discussion/Recitation,02:00 PM,02:50 PM,F,320,Mumford Hall,"['Damon, L']"
UP,210,Environmental Economics,AD5,2024-08-26Z,2024-12-11Z,Discussion/Recitation,01:00 PM,01:50 PM,F,209,David Kinley Hall,"['Damon, L']"
UP,210,Environmental Economics,AD6,2024-08-26Z,2024-12-11Z,Discussion/Recitation,02:00 PM,02:50 PM,F,209,David Kinley Hall,"['Damon, L']"
UP,210,Environmental Economics,AL1,2024-08-26Z,2024-12-11Z,Lecture,02:00 PM,02:50 PM,MW,103,Mumford Hall,"['Damon, L']"
UP,260,Social Inequality and Planning,KS,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,MW,225,Temple Hoyne Buell Hall,"['Salo, K']"
UP,312,Communication for Planners,AL1,2024-08-26Z,2024-12-11Z,Laboratory,02:00 PM,03:20 PM,R,70B,Wohlers Hall,"['Chiu-Shee, C']"
UP,312,Communication for Planners,AL1,2024-08-26Z,2024-12-11Z,Lecture,02:00 PM,03:20 PM,T,227,Temple Hoyne Buell Hall,"['Chiu-Shee, C']"
UP,327,International Creative Placemaking,MN,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,MW,223,Temple Hoyne Buell Hall,"['Novoa Echaurren, M']"
UP,330,The Modern American City,MD,2024-08-26Z,2024-12-11Z,Lecture-Discussion,09:30 AM,10:50 AM,TR,227,Temple Hoyne Buell Hall,[]
UP,340,Planning for Healthy Cities,ME,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,TR,227,Temple Hoyne Buell Hall,"['Edwards, M']"
UP,357,The Land Development Process,LDP,2024-08-26Z,2024-12-11Z,Lecture-Discussion,03:30 PM,04:50 PM,MW,223,Temple Hoyne Buell Hall,"['Kowalski, R']"
UP,401,Professional Development Seminar,1,2024-08-26Z,2024-12-11Z,Conference,12:00 PM,12:50 PM,F,223,Temple Hoyne Buell Hall,"['Edwards, M']"
UP,406,Urban Ecology,RW,2024-08-26Z,2024-12-11Z,Lecture-Discussion,12:30 PM,01:50 PM,TR,225,Temple Hoyne Buell Hall,"['Walker, R']"
UP,418,GIS for Planners,AY1,2024-08-26Z,2024-12-11Z,Laboratory,03:30 PM,04:50 PM,W,70B,Wohlers Hall,"['Fang, F']"
UP,418,GIS for Planners,AY1,2024-08-26Z,2024-12-11Z,Lecture-Discussion,03:30 PM,04:50 PM,M,227,Temple Hoyne Buell Hall,"['Fang, F']"
UP,430,Urban Transportation Planning,LB,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,TR,161,Noyes Laboratory,"['Braun, L']"
UP,447,Land Use Planning Workshop,EVB,2024-08-26Z,2024-12-11Z,Laboratory,03:30 PM,05:00 PM,T,122,1203 1/2 W Nevada,"['Van Buskirk, E']"
UP,447,Land Use Planning Workshop,EVB,2024-08-26Z,2024-12-11Z,Lecture-Discussion,03:30 PM,05:00 PM,R,227,Temple Hoyne Buell Hall,"['Van Buskirk, E']"
UP,456,Sustainable Planning Workshop,2,2024-08-26Z,2024-12-11Z,Seminar,09:00 AM,11:50 AM,F,227,Temple Hoyne Buell Hall,"['Brown, K']"
UP,460,Transportation/Land Use Policy,BL,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,TR,223,Temple Hoyne Buell Hall,"['Lee, B']"
UP,494,Special Topics in Planning,RP,2024-08-26Z,2024-12-11Z,Lecture-Discussion,09:30 AM,10:50 AM,TR,225,Temple Hoyne Buell Hall,"['Pendall, R']"
UP,503,Physical Planning,PP,2024-08-26Z,2024-12-11Z,Laboratory,02:00 PM,03:20 PM,W,122,1203 1/2 W Nevada,"['Allred, D']"
UP,503,Physical Planning,PP,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,M,125,David Kinley Hall,"['Allred, D']"
UP,505,Urban and Regional Analysis,BL,2024-08-26Z,2024-12-11Z,Lecture-Discussion,09:30 AM,10:50 AM,MW,227,Temple Hoyne Buell Hall,"['Lee, B']"
UP,510,Plan Making,DA,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,MW,223,Temple Hoyne Buell Hall,"['Allred, D']"
UP,510,Plan Making,MN,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,MW,227,Temple Hoyne Buell Hall,"['Novoa Echaurren, M']"
UP,545,Economic Development Policy,KF,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,TR,225,Temple Hoyne Buell Hall,[]
UP,587,Qualitative Research Methods,1G,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,04:50 PM,R,2084,Natural History Building,"['Butcher, S']"
UP,589,Research Design and Methods,RW,2024-08-26Z,2024-12-11Z,Lecture-Discussion,03:30 PM,04:50 PM,TR,225,Temple Hoyne Buell Hall,"['Walker, R']"
UP,591,Capstone Seminar,1G,2024-08-26Z,2024-12-11Z,Conference,12:00 PM,02:50 PM,F,225,Temple Hoyne Buell Hall,"['Greenlee, A']"
UP,592,Doctoral Urban Planning Seminar,PHD,2024-08-26Z,2024-12-11Z,Lecture-Discussion,12:30 PM,01:50 PM,T,223,Temple Hoyne Buell Hall,"['Greenlee, A']"
VCM,503,Current Lit in Equine Med Surg,EIM,2024-08-26Z,2024-12-11Z,Lecture-Discussion,08:00 AM,09:00 AM,M,217,Veterinary Teaching Hospital,"['Austin, S', 'Gutierrez Nibeyro, S']"
VCM,503,Current Lit in Equine Med Surg,ESJ,2024-08-26Z,2024-12-11Z,Discussion/Recitation,08:00 AM,09:00 AM,M,243,Veterinary Teaching Hospital,"['Austin, S', 'Gutierrez Nibeyro, S']"
VCM,535,Small Animal Internal Medicine Book Club,A,2024-08-26Z,2024-12-11Z,Lecture-Discussion,08:00 AM,08:50 AM,T,E-080,Veterinary Teaching Hospital,"['Gal, A', 'Reinhart Dungar, J']"
VCM,577,Advanced Large Animal Medicine,1,2024-08-26Z,2024-12-11Z,Lecture,08:00 AM,08:50 AM,W,243,Veterinary Teaching Hospital,"['Wilkins, P']"
VCM,584,Current Concepts Comp Surgery,LA,2024-08-26Z,2024-12-11Z,Lecture-Discussion,08:00 AM,09:00 AM,RF,243,Veterinary Teaching Hospital,"['Gray, S', 'Gutierrez Nibeyro, S', 'McCoy, A']"
